MSG:1005,0,1,"MakeMKV v1.18.3 win(x64-release) started","%1 started","MakeMKV v1.18.3 win(x64-release)"
DRV:0,2,999,1,"***","***","***"
DRV:1,256,999,0,"","",""
DRV:2,256,999,0,"","",""
DRV:3,256,999,0,"","",""
DRV:4,256,999,0,"","",""
DRV:5,256,999,0,"","",""
DRV:6,256,999,0,"","",""
DRV:7,256,999,0,"","",""
DRV:8,256,999,0,"","",""
DRV:9,256,999,0,"","",""
DRV:10,256,999,0,"","",""
DRV:11,256,999,0,"","",""
DRV:12,256,999,0,"","",""
DRV:13,256,999,0,"","",""
DRV:14,256,999,0,"","",""
DRV:15,256,999,0,"","",""
MSG:3026,0,3,"Title #22/19 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/19","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/20 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/20","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/21 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/21","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/22 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/22","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/23 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/23","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/24 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/24","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/25 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/25","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/26 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/26","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/27 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/27","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/28 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/28","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/29 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/29","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/30 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/30","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/31 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/31","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/32 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/32","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/33 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/33","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/34 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/34","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/35 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/35","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/36 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/36","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/37 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/37","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/38 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/38","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/39 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/39","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/40 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/40","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/41 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/41","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/42 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/42","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/43 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/43","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/44 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/44","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/45 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/45","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/46 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/46","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/47 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/47","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/48 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/48","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/49 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/49","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/50 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/50","0:00:00","0:00:00"
MSG:3026,0,3,"Title #22/51 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/51","0:00:00","0:00:00"
MSG:3026,16777216,3,"Title #22/52 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","22/52","0:00:00","0:00:00"
MSG:3028,0,3,"Title #29 was added (2 cell(s), 0:03:08)","Title #%1 was added (%2 cell(s), %3)","29","2","0:03:08"
MSG:3028,16777216,3,"Title #30 was added (2 cell(s), 0:03:15)","Title #%1 was added (%2 cell(s), %3)","30","2","0:03:15"
MSG:3028,16777216,3,"Title #31 was added (2 cell(s), 0:36:36)","Title #%1 was added (%2 cell(s), %3)","31","2","0:36:36"
MSG:3028,0,3,"Title #32 was added (2 cell(s), 0:04:51)","Title #%1 was added (%2 cell(s), %3)","32","2","0:04:51"
MSG:3026,0,3,"Title #33 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","33","0:00:00","0:00:00"
MSG:3037,16777216,1,"Cells 1-1 were removed from title start","Cells 1-%1 were removed from title start","1"
MSG:3028,0,3,"Title #34/1 was added (7 cell(s), 0:00:21)","Title #%1 was added (%2 cell(s), %3)","34/1","7","0:00:21"
MSG:3037,16777216,1,"Cells 1-1 were removed from title start","Cells 1-%1 were removed from title start","1"
MSG:3038,16777216,2,"Cells 4-9 were removed from title end","Cells %1-%2 were removed from title end","4","9"
MSG:3028,16777216,3,"Title #34/2 was added (2 cell(s), 0:00:10)","Title #%1 was added (%2 cell(s), %3)","34/2","2","0:00:10"
MSG:3038,16777216,2,"Cells 2-2 were removed from title end","Cells %1-%2 were removed from title end","2","2"
MSG:3026,0,3,"Title #34/3 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","34/3","0:00:00","0:00:00"
MSG:3038,16777216,2,"Cells 2-2 were removed from title end","Cells %1-%2 were removed from title end","2","2"
MSG:3026,0,3,"Title #35/1 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","35/1","0:00:00","0:00:00"
MSG:3038,16777216,2,"Cells 2-2 were removed from title end","Cells %1-%2 were removed from title end","2","2"
MSG:3026,0,3,"Title #35/2 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","35/2","0:00:00","0:00:00"
MSG:3038,16777216,2,"Cells 2-2 were removed from title end","Cells %1-%2 were removed from title end","2","2"
MSG:3026,16777216,3,"Title #35/3 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","35/3","0:00:00","0:00:00"
MSG:3038,16777216,2,"Cells 2-2 were removed from title end","Cells %1-%2 were removed from title end","2","2"
MSG:3026,0,3,"Title #35/4 declared length is 0:00:00 while its real length is 0:00:00 - assuming fake title","Title #%1 declared length is %2 while its real length is %3 - assuming fake title","35/4","0:00:00","0:00:00"
